DIRECTORIO,REGION,Ubicacion,Tipo_vivienda,Material_exterior,Material_piso,Material_techo,Estrato
7199362,3,2,1,5,6,4,1
7199363,3,2,1,1,6,4,1
7199364,3,2,1,1,6,4,1
7199365,3,1,2,1,4,4,2
7199366,3,1,1,1,6,4,2
7199368,3,1,2,1,6,4,3
7199369,3,1,2,1,6,4,1
7199370,3,1,1,5,6,4,1
7199372,3,1,2,1,6,4,1
7199373,3,1,1,5,6,4,1
7199374,3,1,1,5,6,4,1
7199375,3,2,1,1,4,4,1
7199376,3,2,1,1,6,4,1
7199377,3,2,1,1,6,4,1
7199378,3,2,1,1,6,4,1
7199379,3,2,1,1,6,4,1
7199380,3,2,1,5,7,4,1
7199381,3,2,1,1,6,4,1
7199382,3,2,1,5,7,4,1
7199383,3,2,1,1,6,4,1
7199384,3,2,1,5,6,4,0
7199385,3,2,1,1,6,4,1
7199386,3,2,1,1,6,4,1
7199387,3,2,1,1,4,4,1
7199388,3,2,1,5,6,4,1
7199390,3,2,1,1,6,4,1
7199391,3,2,1,1,4,4,8
7199392,3,2,1,5,6,4,8
7199393,3,2,1,5,7,4,8
7199394,3,2,1,5,6,4,8
7199395,3,2,1,5,6,4,8
7199396,3,2,1,1,6,4,1
7199397,3,2,1,1,6,4,1
7199398,3,2,1,5,6,4,8
7199399,3,2,1,5,7,4,1
7199400,3,2,1,5,6,4,1
7199401,3,2,1,1,6,4,1
7199403,3,2,1,5,6,4,1
7199404,3,2,1,5,5,4, 
7199405,3,2,1,5,7,4,1
7199407,3,2,1,1,6,4,1
7199408,3,2,1,5,5,4,1
7199409,3,2,3,1,6,4,1
7199410,3,2,1,5,6,4,1
7199412,3,2,1,1,6,4,1
7199413,3,2,1,5,6,4,1
7199414,3,2,1,5,7,4,1
7199415,3,2,1,5,7,4,1
7199417,3,2,1,1,6,4,1
7199418,3,2,1,1,6,4,1
7199419,3,2,1,1,6,4,1
7199420,3,2,1,1,6,4,1
7199421,3,2,1,5,7,4,8
7199422,3,2,1,1,6,4,1
7199423,3,2,1,5,5,4, 
7199424,3,2,1,5,2,4, 
7199425,3,2,1,1,6,4, 
7199426,3,2,1,5,6,4, 
7199427,3,2,1,5,2,4, 
7199428,3,2,1,5,5,4, 
7199429,3,2,1,5,5,4, 
7199430,3,2,1,5,5,4, 
7199431,3,2,1,5,7,4, 
7199432,3,2,1,5,6,4, 
7199433,3,2,1,5,2,4,8
7199434,3,2,1,5,5,4, 
7199435,3,1,1,1,6,4,1
7199437,3,1,1,1,6,4,2
7199438,3,1,1,1,4,4,1
7199439,3,1,1,1,6,4,1
7199441,3,1,1,1,4,4,1
7199443,3,1,1,1,6,4,1
7199444,3,1,1,1,6,4,2
7199445,3,1,1,1,6,4,1
7199446,3,1,2,1,6,4,1
7199448,3,1,1,1,6,4,1
7199450,3,1,2,5,5,4,2
7199451,3,1,1,1,6,4,2
7199452,3,1,1,1,4,4,2
7199453,3,1,1,1,6,4,2
7199455,3,1,1,1,4,4,1
7199456,3,1,1,1,6,4,1
7199457,3,1,1,1,6,4,1
7199458,3,1,1,1,6,4,1
7199459,3,1,2,1,6,4,1
7199460,3,1,1,1,4,4,1
7199461,3,1,1,1,6,4,1
7199462,3,1,1,1,6,4,1
7199463,3,1,1,5,6,4,1
7199464,3,1,1,5,6,4,1
7199465,3,1,1,1,6,4,1
7199466,3,1,1,5,7,4,1
7199468,3,1,1,5,6,4,1
7199469,3,1,1,5,5,4,1
7199470,3,1,1,5,6,4,1
7199472,3,1,1,1,6,4,1
7199473,3,1,1,5,7,4,1
7199474,3,1,1,1,6,4,1
7199475,3,1,2,1,6,4,1
7199477,3,1,1,5,6,4,1
7199478,3,2,1,1,6,4,1
7199479,3,2,1,5,5,4,1
7199480,3,2,1,5,5,4,1
7199481,3,2,1,5,6,4,1
7199482,3,2,1,5,5,4,1
7199483,3,2,1,5,5,4,1
7199485,3,2,1,5,6,4,1
7199486,3,2,1,5,6,4,1
7199487,3,2,1,5,5,4,1
7199488,3,2,1,5,6,4,1
7199489,3,2,1,5,5,4,1
7199490,3,2,1,1,6,4,1
7199491,3,2,1,5,6,4,1
7199492,3,2,1,5,5,4,1
7199493,3,2,1,5,5,4,1
7199494,3,2,1,5,6,4,1
7199495,3,2,1,1,6,4,1
7199496,3,2,1,5,5,4,8
7199497,3,2,1,5,5,4,1
7199498,3,2,1,5,5,4,1
7199499,3,2,1,5,5,4,1
7199500,3,2,1,1,5,4,1
7199501,3,2,1,5,6,4,1
7199502,3,2,1,5,5,4,1
7199503,3,2,1,5,5,4,1
7199504,3,2,1,5,5,4,1
7199505,3,2,1,5,5,4,1
7199506,3,2,1,5,5,4,1
7199507,3,2,1,5,5,4,1
7199508,3,2,1,5,5,4,1
7199509,3,2,1,5,5,4,1
7199510,3,2,1,1,7,4,1
7199511,3,2,1,1,6,4,1
7199512,3,2,1,5,5,4,1
7199513,3,2,1,5,5,4,1
7199514,3,2,2,1,6,4,1
7199516,3,2,1,1,6,4,1
7199518,3,2,1,5,5,4, 
7199520,3,2,1,5,5,4, 
7199521,3,2,1,5,6,4, 
7199522,3,2,1,5,5,4,8
7199523,3,2,1,5,5,4, 
7199524,3,2,1,5,6,4, 
7199525,3,2,1,5,5,4, 
7199526,3,2,1,5,6,4, 
7199528,3,2,1,5,6,4, 
7199529,3,2,1,5,5,4,8
7199530,3,2,1,5,6,4,8
7199531,3,2,1,5,5,4, 
7199532,3,2,1,5,5,4, 
7199533,3,2,1,5,6,4, 
7199534,3,2,1,5,6,4, 
7199535,3,2,1,5,6,4,9
7199536,3,2,1,5,5,4,9
7199537,3,2,1,5,6,4,1
7199538,3,2,1,5,5,4, 
7199539,3,2,1,5,6,4, 
7199540,3,2,1,5,6,4,1
7199541,3,2,1,1,6,4,1
7199542,3,2,1,5,5,4, 
7199543,3,2,1,5,5,4,9
7199544,4,1,1,5,6,4,1
7199545,4,1,1,1,4,4,9
7199546,4,1,1,5,5,4,1
7199549,3,1,1,1,6,4,2
7199550,3,2,1,5,5,4,1
7199551,3,2,1,5,6,4,1
7199552,3,2,1,5,6,4,1
7199553,3,2,1,5,6,4,1
7199555,3,2,1,5,7,4,1
7199556,3,2,1,5,7,4, 
7199557,3,2,1,5,7,4,1
7199558,3,2,1,5,6,4,1
7199559,3,2,1,5,6,4,1
7199560,3,2,1,5,6,4,1
7199562,3,2,1,5,6,4,1
7199564,3,2,1,5,6,4,1
7199565,3,2,1,5,6,4, 
7199566,3,2,1,1,6,4,1
7199567,3,2,1,5,5,4, 
7199568,3,2,1,1,6,4,1
7199569,3,2,1,1,7,4,1
7199570,3,2,1,1,6,4,1
7199571,3,2,1,1,6,4,1
7199572,3,2,1,1,6,4,1
7199573,3,2,1,1,6,4,1
7199574,3,1,2,1,4,3,1
7199575,3,1,1,1,6,3,2
7199576,3,1,2,1,4,4,1
7199577,3,1,2,1,4,1,1
7199578,3,1,1,1,4,3,1
7199579,3,1,1,1,4,3,2
7199580,3,1,1,1,4,3,2
7199581,3,1,1,1,4,3,3
7199582,3,1,1,1,4,3,2
7199583,3,1,1,1,4,3,2
7199584,3,1,1,1,4,3,2
7199585,3,1,1,1,4,3,2
7199587,3,1,1,1,4,4,3
7199588,3,1,1,1,4,4,3
7199589,3,1,1,1,4,4,3
7199590,3,1,1,1,4,4,3
7199592,3,1,1,1,4,4,3
7199593,3,1,1,1,4,3,3
7199595,3,1,1,1,4,3,1
7199596,3,1,1,1,4,3,3
7199597,3,1,2,1,4,3,2
7199598,3,1,1,1,4,3,2
7199600,2,2,1,1,4,1,2
7199601,2,2,1,1,4,1,2
7199602,2,2,1,1,4,4,2
7199603,2,2,1,1,4,1,2
7199604,2,2,1,1,4,1,2
7199605,2,2,1,6,4,1,2
7199606,2,2,1,1,4,1,2
7199607,2,2,1,1,4,1,2
7199608,2,2,1,1,4,3,1
7199609,2,2,1,1,4,3,1
7199610,2,2,1,1,4,1,1
7199611,2,2,1,1,4,3,2
7199612,2,2,1,1,4,1,2
7199613,2,2,1,1,4,1,2
7199614,2,2,1,1,4,1,1
7199615,2,2,2,1,4,1,2
7199616,2,2,1,1,6,3,2
7199617,2,2,1,1,6,3,1
7199618,2,1,2,1,4,1,2
7199619,2,1,2,1,4,3,3
7199621,2,1,2,1,4,1,2
7199623,2,2,1,1,6,3,1
7199624,2,2,1,1,6,2,1
7199625,2,2,1,1,6,3,1
7199626,2,2,1,1,6,3,1
7199627,2,2,1,2,6,2,1
7199628,2,2,1,2,7,4,1
7199629,2,2,1,2,6,2,1
7199630,2,2,1,1,4,1,1
7199631,2,2,1,1,6,3,1
7199632,2,2,1,1,4,1,2
7199633,2,2,1,1,6,1,2
7199634,2,2,1,2,7,4, 
7199635,2,2,1,1,4,3,1
7199636,2,2,1,1,4,4,2
7199637,2,1,1,1,4,1,2
7199638,2,1,1,1,4,3,2
7199639,2,1,2,1,4,3,2
7199640,2,1,2,1,4,1,2
7199641,2,1,1,1,4,1,2
7199642,2,1,1,1,4,3,2
7199643,2,1,2,1,4,1,2
7199644,2,1,2,1,4,1,2
7199645,2,1,2,1,4,1,2
7199646,2,1,1,1,4,1,2
7199647,2,1,2,1,4,1,2
7199648,2,1,1,1,4,1,2
7199649,2,1,1,1,4,1,2
7199650,2,1,2,1,4,1,2
7199651,2,1,1,1,4,1,2
7199652,2,1,1,1,4,1,2
7199653,2,1,2,1,4,1,3
7199654,2,1,2,1,4,1,3
7199655,2,1,2,1,4,1,3
7199656,2,1,2,1,4,1,2
7199657,2,1,2,1,4,1,2
7199658,2,1,2,1,4,1,2
7199660,2,1,2,1,4,1,2
7199661,2,1,2,1,4,1,2
7199662,2,1,1,1,4,1,2
7199663,2,1,1,1,4,1,2
7199664,2,1,1,1,4,1,2
7199665,2,1,1,1,4,1,2
7199666,2,1,2,1,4,1,3
7199667,2,1,2,1,4,1,2
7199668,2,1,2,1,4,1,3
7199671,2,2,1,1,6,3,2
7199672,2,1,1,1,4,1,2
7199673,2,1,1,1,4,3,2
7199674,2,1,1,1,4,3,2
7199675,2,1,1,1,4,3,2
7199676,2,1,1,1,4,3,2
7199677,2,1,1,1,4,1,2
7199678,2,1,1,1,4,3,2
7199679,2,1,1,1,4,3,2
7199680,2,1,1,1,4,4,2
7199681,2,1,1,1,4,3,2
7199682,2,1,1,1,4,1,2
7199683,2,1,2,1,6,3,2
7199684,2,1,1,1,4,3,2
7199685,2,1,1,1,4,1,2
7199686,2,1,1,1,4,4,2
7199687,2,1,2,1,4,3,2
7199688,2,1,2,1,4,1,2
7199689,2,1,1,1,4,1,2
7199690,2,1,1,1,4,1,2
7199691,2,1,2,1,4,3,2
7199692,2,1,1,1,4,1,2
7199693,2,1,1,1,4,3,2
7199706,2,1,1,1,4,4,2
7199707,2,1,2,1,4,4,2
7199710,2,2,1,1,4,4,1
7199711,2,2,1,1,4,4,1
7199712,2,2,1,1,4,4,1
7199715,2,1,1,1,4,4,2
7199719,2,1,1,1,4,4,1
7199720,2,1,1,1,6,3,1
7199721,2,1,2,3,6,3,1
7199722,2,1,2,1,4,4,1
7199723,2,1,1,3,6,3,1
7199724,2,1,1,1,4,3,2
7199725,2,1,2,1,4,4,1
7199726,2,1,1,1,4,4,2
7199727,2,1,1,3,6,4,1
7199728,2,1,1,5,6,4, 
7199729,2,1,1,1,4,4,1
7199730,2,1,1,1,6,4,1
7199731,2,1,1,2,6,4,2
7199732,2,1,1,3,6,4,1
7199733,2,1,1,1,6,4,1
7199734,2,1,1,1,6,4,1
7199735,2,2,1,1,4,4,2
7199736,2,2,1,1,4,3,1
7199737,2,2,1,1,6,4,1
7199738,2,2,1,1,6,4,1
7199739,2,2,1,1,6,4,9
7199740,2,2,1,1,6,4,1
7199741,2,2,1,1,4,4,1
7199742,2,2,1,5,6,4,2
7199743,2,2,1,1,4,3,1
7199744,2,2,1,5,6,4,1
7199745,2,2,1,1,4,3,2
7199746,2,2,1,1,6,4,2
7199747,2,2,1,1,4,3,2
7199748,2,2,1,1,4,4,2
7199749,2,2,1,1,6,3,3
7199750,2,2,1,1,4,4,2
7199751,2,2,1,1,4,4,2
7199752,2,2,1,1,6,4,1
7199753,2,2,1,1,6,3,9
7199754,2,2,1,1,6,4,1
7199755,2,2,1,1,6,4,2
7199756,2,2,1,1,6,4,1
7199757,2,2,1,1,6,4,1
7199758,2,2,1,1,6,4,9
7199759,2,2,1,5,6,4,1
7199760,2,2,1,1,6,4,2
7199761,2,2,1,1,4,4,2
7199762,2,2,1,1,4,3, 
7199763,2,2,1,1,6,4,2
7199764,2,2,1,1,6,3,2
7199765,2,2,1,1,6,4,2
7199766,2,2,1,1,4,4,2
7199770,2,2,1,1,4,3,9
7199771,2,2,1,1,4,3,2
7199772,2,2,1,5,6,4,1
7199773,2,2,1,5,6,4,1
7199774,2,2,1,5,6,4,1
7199775,2,2,1,1,6,4,1
7199776,2,2,1,1,6,4,1
7199777,2,2,1,1,6,4,1
7199778,2,2,1,5,6,4,1
7199779,2,2,1,1,6,4,1
7199780,2,2,1,5,7,4,1
7199781,2,2,1,1,6,4,2
7199782,2,2,1,8,7,4,1
7199783,2,2,1,1,6,4, 
7199784,2,2,1,1,4,3,3
7199785,2,2,1,1,4,3,8
7199786,2,2,1,1,6,4,8
7199787,2,2,1,1,6,4,8
7199788,2,2,1,5,6,4, 
7199789,2,2,1,8,7,4, 
7199790,2,2,1,1,6,4,8
7199791,2,2,1,5,6,4,8
7199793,2,2,1,8,7,4,8
7199794,2,2,1,5,7,4, 
7199795,2,2,1,1,6,4,8
7199796,2,2,1,1,6,4,2
7199797,2,2,3,1,6,4,1
7199798,2,2,3,1,6,4,2
7199799,2,2,1,1,4,4,2
7199800,2,2,1,1,4,3,2
7199801,2,2,3,1,7,4,0
7199802,2,2,3,1,6,4,2
7199803,2,2,1,1,4,4,1
7199804,2,2,3,1,4,3,8
7199805,2,2,1,1,4,4,8
7199806,2,2,1,1,6,4,0
7199807,2,2,1,1,4,3,2
7199809,2,2,1,1,4,3,2
7199811,2,2,1,1,6,4,2
7199812,2,2,1,1,4,4,1
7199813,2,2,1,1,4,4,1
7199814,2,2,1,1,4,3,2
7199815,2,2,1,1,4,4,2
7199816,2,2,1,1,6,4,0
7199817,2,2,1,1,4,4,2
7199818,2,2,1,1,4,4,2
7199819,2,2,1,1,4,4,2
7199820,2,2,3,1,6,3,0
7199821,2,2,1,1,4,3,2
7199822,2,2,1,1,6,4,2
7199823,2,2,1,1,6,3,2
7199824,2,2,1,1,6,4,2
7199825,2,2,1,1,4,3,2
7199826,2,2,1,1,6,4,2
7199827,2,2,1,1,6,4,2
7199828,2,2,1,1,6,3,2
7199829,2,2,2,1,4,4,2
7199830,2,2,1,1,6,4,2
7199831,2,2,1,1,6,4,2
7199832,2,2,1,1,4,3,2
7199833,2,2,1,1,6,4,8
7199834,2,2,1,1,6,4,2
7199835,2,2,1,6,6,4,2
7199836,2,2,1,1,4,4,2
7199837,2,2,1,5,6,4, 
7199840,2,2,1,1,4,3,1
7199841,2,2,1,1,4,4,2
7199842,2,2,3,1,4,4,3
7199843,2,2,1,5,6,4,1
7199844,2,2,1,1,4,4,2
7199845,2,2,1,1,4,3,1
7199846,2,2,1,1,6,4,1
7199847,2,2,1,1,6,4,2
7199848,2,2,1,5,7,4,0
7199849,2,2,1,1,6,4,2
7199850,2,2,1,1,6,4,2
7199851,2,2,1,1,6,4,2
7199852,2,2,1,1,6,4,2
7199853,2,2,1,5,6,4,1
7199854,2,2,1,1,6,4,2
7199855,2,2,1,1,6,4,1
7199856,9,2,4,5,5,4, 
7199857,2,1,1,1,4,1,3
7199858,2,1,2,1,4,1,3
7199859,2,1,1,1,4,1,1
7199860,2,1,1,1,6,1,1
7199861,2,1,2,1,4,1,5
7199862,2,1,2,1,4,1,5
7199863,2,1,2,1,4,1,5
7199864,2,1,1,1,6,3,2
7199866,2,1,1,1,4,3,2
7199867,2,1,1,1,4,1,3
7199868,2,1,1,1,4,1,3
7199869,2,1,1,1,4,3,3
7199870,2,1,1,1,4,1,3
7199871,2,1,2,1,4,1,2
7199872,2,1,1,1,6,4,1
7199873,2,1,2,1,4,1,4
7199874,2,1,2,1,4,1,4
7199875,2,1,2,1,4,1,5
7199876,2,1,2,1,4,1,5
7199877,2,1,2,1,4,1,5
7199878,2,1,2,1,4,1,4
7199879,2,1,1,1,4,1,2
7199880,2,1,2,1,4,1,2
7199881,2,1,1,1,4,1,2
7199883,2,1,1,1,4,1,4
7199884,2,1,1,1,4,1,4
7199885,2,1,1,1,4,1,1
7199886,2,1,1,1,4,1,1
7199888,2,1,1,1,4,1,1
7199889,2,1,1,1,4,1,4
7199891,2,1,2,1,4,1,1
7199892,2,1,1,1,4,1,3
7199893,2,1,2,1,4,1,4
7199894,2,1,2,1,4,1,4
7199895,2,1,2,1,4,1,4
7199896,2,1,2,1,4,1,4
7199897,2,1,2,1,4,1,1
7199898,2,1,2,1,4,1,1
7199899,2,1,2,1,4,1,1
7199900,2,1,2,1,4,1,1
7199901,2,1,1,1,4,2,4
7199902,2,2,1,2,6,2,1
7199903,2,2,1,1,6,4,1
7199904,2,2,1,1,6,4,1
7199905,2,2,1,1,6,4,2
7199906,2,2,1,1,4,4,1
7199907,2,2,1,1,4,4,2
7199908,2,2,1,2,5,2,2
7199909,2,2,1,2,6,4,1
7199910,2,2,1,2,4,3,2
7199911,2,2,1,1,6,4,2
7199912,2,2,1,1,6,4,1
7199913,2,2,1,1,4,4,2
7199914,2,2,1,1,6,3,1
7199915,2,2,1,1,4,3,1
7199916,2,2,1,1,6,3,1
7199917,2,2,1,1,6,3,1
7199918,2,2,1,1,6,3,1
7199919,2,2,1,1,6,4,1
7199920,2,2,1,1,6,4,1
7199921,2,2,1,1,6,3,1
7199922,2,2,1,1,4,3,1
7199923,2,2,1,1,6,3,1
7199924,2,2,1,1,6,3,1
7199925,2,2,1,1,6,3,1
7199926,2,2,1,1,6,4,1
7199927,2,2,1,1,6,3,1
7199928,2,2,1,1,5,4,1
7199929,2,2,1,1,4,4,1
7199930,2,2,1,1,6,3,1
7199931,2,2,1,1,6,4,1
7199932,2,2,1,1,6,4,1
7199933,2,2,1,5,6,4,1
7199934,2,2,1,1,6,3,1
7199935,2,2,1,1,6,4,1
7199936,2,2,1,1,6,4,1
7199937,2,2,1,1,6,3,1
7199938,2,2,1,1,6,4,1
7199939,2,2,1,1,6,3,1
7199940,2,2,1,1,6,4,1
7199941,2,2,1,2,6,3,1
7199942,2,2,1,1,6,3,1
7199943,2,2,1,1,6,4,1
7199944,2,2,1,2,6,4,1
7199945,2,2,1,1,7,4,1
7199946,2,2,1,1,6,3,1
7199947,2,1,1,1,6,4,1
7199948,2,2,1,1,6,3,1
7199950,2,1,1,1,4,3,3
7199951,2,1,1,1,6,4,1
7199952,2,1,1,7,7,4,1
7199953,2,1,3,8,7,4,9
7199954,2,1,2,1,6,1,1
7199958,2,1,1,1,6,3,1
7199960,2,1,1,1,6,4,1
7199961,2,1,1,1,6,4,1
7199962,2,1,1,1,6,4,1
7199963,2,1,1,1,4,3,1
7199964,2,1,1,1,6,3,1
7199965,2,1,1,1,6,4,1
7199966,2,1,1,1,6,4,1
7199967,2,1,1,1,6,4,1
7199968,2,1,1,1,6,3,1
7199969,2,1,1,1,6,3,1
7199970,2,1,1,1,4,3,1
7199971,2,1,1,1,6,4,1
7199972,2,1,1,1,4,4,1
7199973,2,1,1,1,4,3,2
7199974,2,1,1,1,4,2,3
7199975,2,1,1,1,4,2,4
7199976,2,1,1,1,4,3,3
7199977,2,1,1,1,6,4,1
7199978,2,1,1,1,4,2,3
7199979,2,1,1,3,4,3,3
7199980,2,1,1,2,4,3,3
7199981,2,2,1,8,7,4, 
7199988,2,2,1,1,4,3,1
7199989,2,2,1,1,4,3,2
7199990,2,2,1,1,4,3,1
7199991,2,2,2,1,4,3,1
7199992,2,2,1,1,4,4,1
7199993,2,2,1,2,7,4, 
7199994,2,2,1,2,6,4,2
7199995,2,2,1,2,6,4,1
7199996,2,2,1,2,7,4,1
7199997,2,2,1,2,7,4,2
7199998,2,2,1,2,7,4,1
7199999,2,2,1,2,6,4,2
7200000,2,2,1,2,6,4,0
7200001,2,2,1,2,7,4,1
7200002,2,2,1,2,6,4,1
7200004,2,2,2,1,4,3,1
7200005,2,2,2,1,4,3,1
7200006,2,2,2,1,4,4,1
7200007,2,2,2,1,6,4,1
7200008,2,2,1,1,6,4,1
7200009,2,2,1,2,6,4,2
7200010,2,2,1,1,6,4,1
7200011,2,2,1,1,6,4,1
7200012,2,2,1,2,6,4,1
7200013,2,2,1,2,6,4,2
7200014,2,2,1,2,6,4,1
7200015,2,2,1,2,6,4,1
7200016,2,2,1,2,6,4,2
7200017,2,2,1,4,7,4,2
7200018,2,2,1,2,6,4,1
7200019,2,2,1,1,4,4,1
7200020,2,2,1,1,4,3,2
7200021,2,2,1,1,6,4,0
7200022,2,2,1,1,4,3,2
7200023,2,2,1,1,4,3,2
7200024,2,2,1,1,4,3,2
7200025,2,2,1,1,4,3,1
7200027,2,2,1,1,4,2,2
7200028,2,2,1,1,6,4,2
7200029,2,2,1,2,6,3,2
7200030,2,2,1,1,6,4,2
7200031,2,2,1,1,4,4,1
7200032,7,1,1,1,4,2,2
7200033,7,1,1,1,4,1,1
7200034,7,1,1,1,4,1,1
7200035,7,1,2,1,4,1,5
7200036,7,1,1,1,4,1,1
7200038,7,1,2,1,4,1,1
7200039,7,1,2,1,4,1,1
7200040,7,1,2,1,4,3,2
7200041,7,1,2,1,4,1,5
7200042,7,1,2,1,4,4,2
7200043,7,1,1,1,6,2,2
7200044,7,1,2,1,6,1,2
7200045,7,1,1,1,4,1,2
7200046,7,1,1,3,4,2,2
7200047,7,1,1,1,6,4,1
7200048,7,1,2,1,6,4,1
7200049,7,1,2,1,6,4,1
7200050,7,1,2,1,4,3,1
7200051,7,1,2,1,4,4,1
7200052,7,1,2,1,4,1,4
7200053,7,1,2,1,4,1,4
7200054,7,1,1,1,4,2,5
7200055,7,1,1,1,4,1,4
7200056,7,1,1,1,4,1,4
7200057,7,2,1,1,4,2,1
7200058,7,2,1,1,4,2,1
7200059,7,2,1,5,6,2,1
7200060,7,2,1,1,6,2,1
7200061,7,2,1,3,6,2,1
7200062,7,2,1,1,6,2,1
7200063,7,2,1,4,6,2,1
7200064,7,2,1,3,6,2,1
7200065,7,2,1,3,6,2,1
7200066,7,2,1,3,6,2,1
7200067,7,2,1,1,6,2,1
7200068,7,2,1,3,6,4,1
7200069,7,2,1,1,4,2,1
7200070,7,2,1,3,6,2,1
7200071,7,1,1,1,4,2,2
7200072,7,1,1,1,4,2,2
7200073,7,1,1,1,4,2,2
7200074,7,2,1,3,6,2,1
7200076,7,1,2,1,4,1,2
7200077,7,2,1,1,4,2,1
7200078,7,2,1,1,4,2,1
7200079,7,2,1,4,6,2,1
7200080,7,2,1,3,6,2,2
7200081,7,2,1,3,6,3,1
7200082,7,2,1,3,6,2,1
7200083,7,1,1,4,6,2,1
7200084,7,1,1,3,6,2,1
7200085,7,1,1,1,4,2,2
7200086,7,1,1,1,4,2,2
7200087,7,1,1,1,4,2,2
7200088,4,1,1,6,5,4,1
7200089,4,1,1,5,6,4,1
7200090,4,1,1,1,6,4,1
7200091,4,1,1,5,5,4,1
7200092,4,1,1,6,5,4,1
7200093,4,1,1,5,5,4,1
7200094,4,1,1,5,2,4,1
7200095,4,1,1,5,5,4,0
7200096,4,1,1,5,5,4,1
7200097,4,1,1,6,6,4,1
7200098,4,1,1,1,6,3,1
7200099,4,1,1,1,4,1,1
7200100,4,1,2,5,4,2,1
7200101,4,1,2,5,5,3,1
7200103,4,1,2,5,5,7,1
7200104,4,1,2,6,5,4,1
7200105,4,1,1,5,5,4,1
7200106,4,1,2,6,5,4,1
7200108,4,1,1,1,6,4,1
7200109,4,1,1,1,4,4,1
7200110,4,1,1,5,5,3,1
7200111,4,1,1,5,5,3,1
7200112,4,2,1,1,6,4,1
7200113,4,2,1,5,5,4,0
7200114,4,2,1,6,6,4,1
7200117,4,2,1,1,4,4,1
7200118,4,2,1,1,6,3,1
7200119,4,2,1,1,6,4,1
7200120,4,2,1,5,4,4,1
7200121,4,2,1,5,5,4,1
7200122,4,2,1,1,6,4,1
7200123,4,2,1,1,4,1,1
7200124,4,2,1,1,6,1,1
7200125,4,2,1,1,6,4,1
7200126,4,2,1,1,6,1,1
7200127,4,2,1,1,6,4,0
7200128,4,2,1,1,6,4,1
7200129,4,2,1,1,6,4,1
7200130,4,2,1,1,6,4,1
7200131,4,2,1,1,6,4,1
7200132,4,2,1,1,6,4,1
7200133,4,2,1,1,6,4,1
7200142,4,2,1,5,6,4,1
7200143,4,2,1,1,6,1,1
7200144,4,2,1,5,7,4, 
7200145,4,2,1,1,4,1,1
7200146,4,2,1,5,7,4,1
7200147,4,2,1,5,6,3,1
7200148,4,2,1,5,6,4,1
7200149,4,2,1,5,5,4,0
7200150,4,2,1,5,7,3,1
7200151,4,2,1,5,7,4,0
7200152,4,2,1,5,7,4,1
7200153,4,2,1,5,6,4,0
7200155,4,2,1,5,5,4,8
7200156,4,2,1,5,5,4,8
7200158,4,2,1,5,5,4,8
7200159,4,2,1,5,5,4,8
7200160,4,2,1,1,5,4,8
7200161,4,2,1,5,5,4,8
7200162,4,2,1,1,5,4,8
7200163,4,2,1,5,5,4,8
7200164,4,2,1,5,5,4,8
7200165,4,2,1,5,5,4,8
7200167,4,2,1,5,5,3,1
7200169,4,2,1,5,5,4,1
7200170,4,2,1,5,5,4,1
7200171,4,2,1,5,5,4,1
7200172,4,2,1,5,5,4,0
7200173,4,2,1,5,5,4,1
7200174,4,2,1,5,5,4,1
7200175,4,2,1,5,5,4,1
7200176,4,2,1,5,5,3,1
7200177,4,2,1,5,5,4,1
7200180,4,2,1,1,6,4,1
7200182,4,2,1,1,6,4,1
7200183,4,2,1,1,6,4,1
7200184,4,2,1,1,4,4,1
7200185,4,2,1,5,5,4,1
7200186,4,2,1,1,4,4,1
7200187,4,2,1,1,6,4,0
7200189,4,2,2,1,6,4,1
7200190,4,2,3,1,4,4,1
7200191,4,2,3,1,4,4,1
7200194,4,2,1,5,5,4,8
7200195,4,2,1,5,5,4,8
7200196,4,2,1,5,5,4,8
7200197,4,2,2,5,5,4,8
7200198,4,2,2,5,5,4,1
7200199,4,2,1,5,5,4,8
7200200,4,2,1,5,5,4,8
7200201,4,2,1,5,5,4,8
7200202,4,2,1,5,6,4,8
7200203,4,2,1,5,5,4,8
7200204,4,2,1,5,6,4,8
7200205,4,2,1,6,6,4,1
7200206,4,2,1,5,6,4,1
7200207,4,2,1,5,6,3,1
7200208,4,2,1,5,5,4,1
7200209,4,2,1,5,5,4,1
7200210,4,2,1,5,6,4,1
7200211,4,2,1,5,6,3,1
7200212,4,2,1,5,4,4,1
7200213,4,2,1,5,6,4,1
7200215,4,2,1,5,2,4,1
7200216,4,2,1,1,6,4,1
7200217,4,2,1,5,5,4,1
7200219,4,2,1,5,7,4,1
7200220,4,2,1,1,6,4,1
7200221,4,2,1,5,4,4,1
7200222,4,2,1,5,6,4,1
7200223,4,2,1,5,7,4,1
7200224,4,2,1,5,5,3,1
7200225,4,2,1,5,7,4,1
7200226,4,2,1,5,5,4,8
7200228,4,1,2,5,6,4,1
7200229,4,1,2,1,4,4,1
7200230,4,1,1,5,5,4,1
7200231,4,1,1,1,4,1,1
7200232,4,1,2,1,6,4,1
7200233,4,1,1,1,4,4,1
7200234,4,1,2,1,6,1,1
7200235,4,1,1,1,6,4,1
7200236,4,1,1,1,6,1,1
7200237,4,1,1,5,5,4,1
7200238,4,1,1,1,4,4,1
7200239,4,1,1,5,5,4,1
7200240,4,1,2,5,6,4,1
7200241,4,1,1,5,6,4,1
