DIRECTORIO,ID,Sexo,Edad,Parentesco,Estado_civil,Conyuge,Padre_vive,Madre_vive,Cultura,Campesino,Satisfaccion_vida,Satisfaccion_economica,Satisfaccion_salud,Satisfaccion_trabajo,Felicidad,Tristeza,Escalon_vida,Hijos,REGION,Ubicacion,Tipo_vivienda,Material_exterior,Material_piso,Material_techo,Estrato,ORDEN,Num_Cuartos,Num_cuartos_para_dormir,Ingreso_hogar,Ingreso_percapita,cantidad_personas,Tiene_EPS,Percepcion,Prepagada,Estado_salud,Enfermedad_grave,Sabe_escribir_leer,Estudia?,Nivel_educativo,Publico_privado,Actividad,Pension,Recibe_ingreso,Recibe_ingreso_alimento,Recibe_ingreso_bienes,Recibieron_Subsidio,Dinero_subsidio,SubsidioS,Veces_lavadora,Tamaño_nevera,Horas_pc,Pago_energia,Pago_gas
7202309,3,1,46,1,6,1,3,2,6,1,8,9,9,9,9,1,9,2,2,2,1,1,4,4,2,1,4,2,766833,191708,4,1,2,2,3,2,1,2,3, ,1,2,2,2,2,1.0,400000.0,1.0, , , ,60000, 
7202570,3,2,45,1,4, ,2,3,6,2,9,8,8,9,9,0,8,2,2,1,1,1,6,4,1,1,3,2,4643991,1160997,4,1,4,2,2,2,1,2,5, ,1,1,2,2,2,1.0,360000.0,1.0,3,2, ,20000,7000
7202571,3,2,31,1,2,1,3,2,6,1,10,8,10,8,8,0,8,2,2,2,1,1,4,4,1,1,4,2,1057116,264279,4,1,2,2,2,1,1,2,7, ,1,2,2,2,2,1.0,384000.0,1.0, ,1, ,97000, 
7202576,3,1,42,1,2,1,2,2,6,1,7,3,3,5,6,0,8,3,2,2,1,1,4,1,1,1,4,3,1385125,277025,5,1,3,2,3,1,1,2,4, ,1,1,2,2,2,3.0,936000.0,1.0,1,2,7,59000, 
7202590,3,1,39,1,6,1,3,2,6,2,8,9,9,8,9,0,7,3,2,2,2,1,7,3,1,1,2,1,1988183,397636,5,1,2,2,2,2,1,2,5, ,1,1,2,2,2,3.0,1080000.0,1.0,3,1, ,30000, 
7202609,3,1,51,1,2,1,3,2,6,1,8,7,10,10,8,0,4,2,2,2,1,5,7,4,0,1,2,2,1377500,275500,5,1,4,2,2,2,1,2,5, ,1,2,2,2,2,1.0,480000.0,1.0,3,2, ,0, 
7202614,3,1,28,1,2,1,2,3,6,1,10,3,8,5,10,0,5,3,2,2,1,8,7,4,0,1,3,2,1138000,227600,5,1,2,2,2,2,1,2,4, ,1,2,2,2,2,2.0,960000.0,1.0, ,1, ,15000, 
7202639,3,1,20,1,2,1,2,2,6,1,8,7,9,8,8,0,7,1,2,2,1,1,6,4,2,1,3,1,1468333,489444,3,1,2,2,2,2,1,2,5, ,1,1,2,2,2,1.0,100000.0,1.0,3,1, ,56000, 
7202645,3,1,36,1,2,1,2,2,6,1,7,4,6,6,6,0,6,4,2,2,1,1,6,4,1,1,3,2,1452125,242020,6,1,4,2,3,1,1,2,5, ,1,1,2,2,2,3.0,936000.0,1.0,3,1, ,42700,16000
7202791,3,2,63,1,3, ,2,2,6,1,10,8,7,10,10,0,8,1,2,1,1,1,4,4,3,1,4,2,2783333,1391666,2,1,2,2,2,1,1,2,12, ,1,2,2,2,2,1.0,4000000.0,1.0,2,1,6,42000, 
7202846,3,2,63,1,3, ,3,3,6,1,6,3,7,3,5,2,6,1,2,2,1,1,4,3,2,1,4,2,697500,139500,5,1,2,2,3,2,1,2,3, ,4,2,2,2,2,5.0,750000.0,1.0, , , ,16400, 
7202855,3,1,62,1,2,1,3,3,5,1,8,8,9,9,10,0,9,2,7,1,1,1,4,1,2,1,4,3,3703250,925812,4,1,2,2,1,2,1,2,9, ,4,3,2,2,2,1.0,279000.0,1.0,2,1,2,54000,14000
7202860,3,2,52,1,2,2,3,3,5,1,8,99,5,8,7,0,7,2,7,1,2,1,4,1,2,1,4,3,1476282,492094,3,1,2,2,3,2,1,2,3, ,4,2,2,2,2,1.0,1200000.0,1.0,2,1,1,47000,14000
7202993,3,1,38,1,2,1,2,2,5,1,8,6,7,7,10,0,8,3,4,1,1,1,6,4,1,1,5,4,1140833,190138,6,1,2,2,2,2,1,2,4, ,1,2,2,2,2,1.0,700000.0,1.0, ,1, ,40000, 
7203007,3,2,28,1,5, ,3,2,5,1,7,5,7,8,7,2,6,3,4,2,1,5,5,4,8,1,3,2,1033333,258333,4,1,2,2,2,2,1,2,3, ,1,2,2,2,2,4.0,1000000.0,1.0, , , ,0, 
7203023,3,1,60,1,2,1,3,2,5,1,8,6,8,7,10,0,8,2,4,2,1,5,6,4,8,1,4,3,1033333,258333,4,1,2,2,2,2,1,2,3, ,1,2,2,2,2,1.0,700000.0,1.0, ,1, ,0, 
7203042,3,1,46,1,2,1,2,2,5,1,8,4,7,8,10,0,8,3,4,2,1,5,5,4,8,1,4,3,699166,139833,5,1,3,2,2,2,1,2,5, ,1,2,2,2,2,1.0,800000.0,1.0, ,1, ,0, 
7203052,3,1,27,1,2,1,2,2,6,2,6,6,6,5,7,1,6,0,4,1,2,1,6,1,1,1,2,1,1132616,566308,2,1,3,2,2,2,1,2,5, ,1,2,2,2,2,1.0,54000.0,1.0,2,1, ,13000, 
7203052,3,1,27,1,2,1,2,2,6,2,6,6,6,5,7,1,6,0,4,1,2,1,6,1,1,1,2,1,1132616,566308,2,1,3,2,2,2,1,2,5, ,1,2,2,2,2,1.0,54000.0,1.0,2,1, ,13000, 
7203063,3,2,26,1,5, ,2,2,6,1,5,3,4,5,10,0,6,1,4,1,3,1,6,4,1,1,1,1,576666,288333,2,1,3,2,3,2,1,2,3, ,1,2,2,1,2,1.0,800000.0,1.0, ,1, ,3000, 
7203103,3,1,56,1,2,1,2,2,6,1,4,4,4,3,10,0,6,0,4,2,1,1,6,4,1,1,2,2,387500,193750,2,1,3,2,4,1,2,2,1, ,1,2,2,2,2,2.0,350000.0,1.0, ,1, ,4000, 
7203103,3,1,56,1,2,1,2,2,6,1,4,4,4,3,10,0,6,0,4,2,1,1,6,4,1,1,2,2,387500,193750,2,1,3,2,4,1,2,2,1, ,1,2,2,2,2,2.0,350000.0,1.0, ,1, ,4000, 
7203169,3,1,34,1,5, ,3,3,6,1,6,8,7,7,5,6,7,0,4,2,1,5,7,4,9,1,3,1,1902500,1902500,1,1,2,2,3,2,1,2,3, ,1,2,2,2,2,1.0,430000.0,1.0, , , ,17300, 
7203182,3,2,48,1,2,1,3,2,6,1,5,4,10,8,8,7,7,1,4,2,1,1,4,4,1,1,3,3,1645282,411320,4,1,4,2,2,2,1,2,3, ,4,2,2,2,2,1.0,1000000.0,1.0, , , ,16000, 
7203297,3,1,22,1,2,1,2,2,6,1,8,4,3,5,9,1,8,1,4,2,1,1,4,3,1,1,3,2,379166,126388,3,1,3,2,3,2,1,2,5, ,1,2,2,2,2,1.0,450000.0,1.0, ,1, ,13700, 
7203633,3,1,40,1,2,1,2,3,6,1,8,8,10,9,5,5,7,2,3,2,1,1,6,2,1,1,2,2,1890000,472500,4,1,3,2,2,2,1,2,3, ,1,1,2,2,2,3.0,700000.0,1.0,1,1, ,0, 
7203899,3,2,55,1,4, ,3,2,6,2,10,7,8,9,9,4,10,1,3,1,2,1,4,1,4,1,4,2,1166666,583333,2,1,2,2,2,2,1,1, ,1,1,2,2,2,2,1.0,800000.0,1.0,1,1,20,53000, 
7204003,3,1,26,1,2,1,2,2,6,1,10,4,9,10,9,0,7,0,3,2,2,1,6,3,1,1,3,1,841666,420833,2,2, ,2,1,2,1,1, ,1,1,2,2,2,2,1.0,500000.0,1.0, ,1,3,35000,6000
7204003,3,1,26,1,2,1,2,2,6,1,10,4,9,10,9,0,7,0,3,2,2,1,6,3,1,1,3,1,841666,420833,2,2, ,2,1,2,1,1, ,1,1,2,2,2,2,1.0,500000.0,1.0, ,1,3,35000,6000
7204083,3,1,35,1,2,1,2,2,6,2,10,9,9,9,8,0,9,2,6,1,2,1,4,1,3,1,5,3,1450000,362500,4,1,1,2,2,2,1,2,5, ,1,1,2,2,2,2.0,240000.0,1.0,2,2, ,32000,12000
7204478,3,1,45,1,2,1,2,2,1,1,7,6,7,8,8,0,7,5,4,1,1,1,6,4,1,1,3,2,1210000,172857,7,1,2,2,2,2,1,2,5, ,1,1,2,2,2,1.0,800000.0,1.0, , , ,27840, 
7204529,3,1,43,1,2,1,2,2,5,1,10,8,7,7,8,0,5,1,4,1,1,1,4,4,1,1,3,2,2002666,667555,3,1,2,2,2,2,1,2,7, ,1,2,2,2,2,1.0,740000.0,1.0,4,2, ,48000, 
7204541,3,2,33,1,2,2,2,2,5,2,3,5,8,7,8,1,8,1,4,1,1,1,2,4,1,1,3,2,220000,110000,2,1,4,2,2,2,1,1, ,1,4,2,2,2,2,1.0,780000.0,1.0,4,1, ,35000, 
7204596,3,2,32,1,2,1,2,2,5,1,10,3,10,7,9,4,9,3,4,1,1,5,5,4,1,1,3,2,370000,74000,5,1,2,2,3,1,1,1, ,1,4,2,2,2,2,1.0,1800000.0,1.0, ,1, ,17000, 
7204599,3,1,69,1,4, ,3,3,5,1,9,7,5,6,8,0,10,0,4,1,1,5,5,4, ,1,2,1,201666,201666,1,1,2,2,2,2,1,2,3, ,1,2,2,2,2,1.0,560000.0,1.0, , , , , 
7204600,3,2,61,1,4, ,3,2,5,1,10,3,6,4,8,5,10,0,4,1,1,5,5,4,1,1,3,1,33000,16500,2,1,2,2,2,1,1,2,5, ,4,2,2,2,2,1.0,360000.0,1.0, ,1, ,25000, 
7204600,3,2,61,1,4, ,3,2,5,1,10,3,6,4,8,5,10,0,4,1,1,5,5,4,1,1,3,1,33000,16500,2,1,2,2,2,1,1,2,5, ,4,2,2,2,2,1.0,360000.0,1.0, ,1, ,25000, 
7204613,3,1,71,1,5, ,3,3,5,1,8,4,6,6,6,7,6,0,4,1,1,6,5,4, ,1,2,1,766666,766666,1,1,2,2,2,2,1,2,3, ,1,2,2,2,2,1.0,780000.0,1.0, , , , , 
7204848,3,2,27,1,5, ,3,2,6,2,6,4,7,7,8,1,7,0,9,1,1,1,6,4,2,1,3,1,966666,966666,1,1,2,2,2,2,1,1, ,1,1,2,2,2,2,1.0,800000.0,1.0, , , ,19000, 
7204930,3,1,44,1,2,1,2,2,1,2,8,7,5,6,6,4,8,4,9,2,1,5,5,4,1,1,5,4,1351666,135166,10,1,2,2,1,2,1,2,3, ,1,1,2,2,2,1.0,350000.0,1.0, ,2, ,600000, 
7205553,3,1,31,1,2,1,2,2,6,1,10,10,10,10,10,0,10,0,1,2,1,5,7,4, ,1,2,2,1124333,562166,2,1,2,2,2,2,1,2,5, ,1,2,2,2,2,2.0,772000.0,1.0, , , , , 
7205553,3,1,31,1,2,1,2,2,6,1,10,10,10,10,10,0,10,0,1,2,1,5,7,4, ,1,2,2,1124333,562166,2,1,2,2,2,2,1,2,5, ,1,2,2,2,2,2.0,772000.0,1.0, , , , , 
7205554,3,1,27,1,2,1,3,2,6,1,9,9,10,9,9,1,4,1,1,2,1,5,7,4,8,1,3,2,1966666,491666,4,1,2,2,1,2,1,1, ,1,1,2,2,2,2,2.0,18000000.0,1.0, , , ,0, 
7205720,3,2,40,1,4, ,3,3,6,1,4,4,3,3,5,0,5,0,1,1,3,5,6,3,1,1,1,1,155000,155000,1,1,2,2,2,1,2,2,1, ,5,2,2,2,2,1.0,900000.0,1.0, ,1, ,0, 
7205736,3,1,29,1,2,1,2,2,6,1,10,0,5,2,10,0,0,4,1,1,1,1,7,4,1,1,1,1,365833,60972,6,1,2,2,3,1,1,2,5, ,4,2,2,2,2,1.0,1240000.0,1.0, , , ,0,0
7206373,3,1,54,1,2,2,3,2,6,1,7,5,6,5,7,2,9,1,2,2,1,2,6,2,1,1,2,1,1066666,533333,2,1,2,2,2,2,1,2,3, ,4,2,2,2,1,1.0,2000000.0,1.0, , , ,22000, 
7206500,3,1,53,1,6,1,3,2,6,1,3,2,2,3,5,4,5,3,2,1,2,1,4,1,5,1,8,3,5256232,1051246,5,1,1,2,4,1,1,2,10, ,1,2,2,2,2,2.0,2400000.0,1.0,3,2,1,150000,110000
7206530,3,1,71,1,3, ,3,3,6,1,7,5,8,10,8,2,7,0,2,2,1,3,6,4, ,1,2,1,474583,474583,1,1,2,2,3,1,1,2,3, ,1,2,2,2,2,1.0,980000.0,1.0, , , , , 
7206546,3,2,76,1,3, ,3,3,5,1,6,5,5,8,3,3,8,1,7,1,2,1,4,1,2,1,3,2,780000,390000,2,1,2,2,3,1,2,2,1, ,4,2,2,2,2,1.0,960000.0,1.0, ,1, ,29000,7000
7206587,3,2,70,1,5, ,3,3,5,1,8,2,8,6,10,0,7,4,4,1,1,1,4,4,1,1,5,4,1921666,213518,9,1,2,2,2,2,2,2,1, ,4,2,2,2,2,1.0,500000.0,1.0,2,1, ,54000, 
7206594,3,1,62,1,2,1,3,3,5,1,7,8,7,8,5,2,7,1,4,1,2,5,5,4,1,1,3,2,855000,171000,5,1,2,2,2,2,1,2,3, ,1,2,2,2,2,1.0,1800000.0,1.0, ,1, ,15000, 
7206596,3,2,26,1,5, ,2,2,3,2,7,5,7,7,7,8,7,2,4,1,1,5,5,4,1,1,3,2,604583,201527,3,1,3,2,2,2,1,2,3, ,1,2,2,1,2,1.0,775000.0,1.0, ,1, ,24000, 
7206600,3,1,48,1,2,1,3,3,5,2,8,8,8,8,10,0,8,4,4,1,1,5,5,4,1,1,4,3,1483333,247222,6,1,2,2,2,2,1,2,4, ,1,2,2,2,2,1.0,700000.0,1.0, ,1, ,25000, 
7206608,3,1,78,1,2,1,3,2,5,1,8,8,8,7,10,0,8,2,4,1,1,5,5,4,1,1,5,4,1642500,273750,6,1,2,2,2,2,1,2,3, ,1,2,2,2,2,1.0,450000.0,1.0, ,1, ,38000, 
7206632,3,2,48,1,6,1,2,3,6,1,4,99,3,2,4,3,6,1,4,1,1,1,6,1,1,1,4,3,1137500,284375,4,1,4,2,3,1,2,2,1, ,4,2,2,2,2,3.0,300000.0,1.0, ,1, ,50000, 
7206641,3,2,43,1,5, ,3,2,5,1,8,7,7,7,10,0,7,4,4,1,1,5,5,4,1,1,4,3,942500,188500,5,1,2,2,2,2,1,2,3, ,4,2,2,1,2,1.0,430000.0,1.0, , , ,5000, 
7206661,3,1,69,1,6,1,3,3,5,1,4,1,3,4,7,2,4,1,4,2,1,5,5,4, ,1,3,2,1000000,333333,3,1,4,2,3,1,1,2,3, ,1,2,2,2,2,2.0,600000.0,1.0, , , , , 
7206668,3,1,31,1,2,1,3,2,5,1,8,7,8,6,10,0,8,3,4,2,1,5,5,4,8,1,3,1,808333,161666,5,1,2,2,2,2,1,2,3, ,1,2,2,2,2,1.0,400000.0,1.0, , , ,0, 
7206689,3,1,30,1,2,1,2,2,5,1,8,4,3,5,8,2,6,1,4,2,1,5,5,4,8,1,4,3,875000,291666,3,1,2,2,2,2,1,2,5, ,1,2,2,2,2,3.0,900000.0,1.0, , , ,0, 
7206693,3,1,41,1,2,1,3,2,5,1,8,6,8,8,7,6,5,3,4,2,1,5,5,4,8,1,3,2,680833,136166,5,1,2,2,2,2,1,2,3, ,1,2,2,2,2,1.0,400000.0,1.0, , , ,0, 
7206702,3,1,47,1,2,1,3,2,5,1,6,8,8,8,7,7,7,7,4,2,1,5,5,4,8,1,5,4,2019166,224351,9,1,2,2,2,2,1,2,3, ,1,2,2,2,2,1.0,1550000.0,1.0, , , ,0, 
7206708,3,2,37,1,2,1,2,2,5,1,7,7,7,8,10,0,6,3,4,2,1,5,5,4,8,1,4,3,831000,166200,5,1,2,2,2,2,1,2,5, ,4,2,2,2,2,1.0,760000.0,1.0, ,1, ,0, 
7206712,3,1,57,1,2,1,3,3,5,1,6,5,3,7,8,1,6,1,4,2,1,5,5,4,8,1,4,3,1046666,261666,4,1,3,2,3,2,2,2,3, ,1,2,2,2,2,4.0,1040000.0,1.0, , , ,0, 
7206716,3,2,27,1,5, ,2,2,5,1,5,4,7,3,5,9,8,2,4,2,1,5,5,4,8,1,2,1,735000,245000,3,1,4,2,2,2,1,2,4, ,1,2,2,2,2,3.0,900000.0,1.0, , , ,0, 
7206732,3,1,65,1,6,1,3,3,5,1,7,6,8,6,9,2,6,3,4,2,1,5,5,4,8,1,4,3,1881666,376333,5,1,2,2,3,2,1,2,3, ,1,2,2,2,2,4.0,980000.0,1.0, , , ,0, 
7206955,3,2,73,1,1,1,3,3,6,1,4,2,3,4,6,4,5,0,6,2,1,1,4,3,2,1,4,2,972500,324166,3,1,2,2,3,1,2,2,3, ,1,2,2,2,2,1.0,150000.0,1.0,2,2, ,46000, 
7206955,3,2,73,1,1,1,3,3,6,1,4,2,3,4,6,4,5,0,6,2,1,1,4,3,2,1,4,2,972500,324166,3,1,2,2,3,1,2,2,3, ,1,2,2,2,2,1.0,150000.0,1.0,2,2, ,46000, 
7206955,3,2,73,1,1,1,3,3,6,1,4,2,3,4,6,4,5,0,6,2,1,1,4,3,2,1,4,2,972500,324166,3,1,2,2,3,1,2,2,3, ,1,2,2,2,2,1.0,150000.0,1.0,2,2, ,46000, 
7207077,3,2,39,1,4, ,3,2,5,1,6,4,5,6,4,4,4,0,4,1,2,1,6,1,1,1,4,3,116666,116666,1,1,2,2,4,2,2,2,1, ,1,2,2,2,2,1.0,200000.0,1.0, , , ,16500, 
7207290,3,2,33,1,4, ,2,2,1,1,5,6,7,7,4,0,7,4,9,1,1,5,6,4,1,1,3,2,890000,178000,5,1,3,2,3,2,1,2,3, ,1,2,2,2,2,1.0,1600000.0,1.0, , , ,4450,44000
7207292,3,2,60,1,3, ,3,3,6,2,10,5,10,8,9,0,9,2,9,1,2,1,4,3,1,1,1,1,936666,312222,3,1,2,2,3,2,1,2,3, ,1,2,2,2,2,1.0,800000.0,1.0, ,1, ,20000, 
7207293,3,2,24,1,5, ,2,2,6,2,9,3,8,8,8,0,8,0,9,1,3,1,4,1,1,1,1,1,1430000,1430000,1,1,3,2,2,2,1,1, ,1,3,2,2,2,2,1.0,4800000.0,1.0, ,1, ,0, 
7207350,3,2,33,1,5, ,2,2,6,1,9,99,8,6,3,7,5,0,9,2,1,5,5,4, ,1,1,1,958333,958333,1,1,3,2,2,2,1,2,3, ,4,2,2,2,2,1.0,10000000.0,1.0, , , , , 
7207397,3,1,51,1,2,1,2,2,1,2,10,8,8,7,8,8,8,1,9,2,4,5,5,4, ,1,2,2,833333,277777,3,1,2,2,1,2,1,2,3, ,1,2,2,2,2,1.0,4000000.0,1.0, , , , , 
7207400,3,2,32,1,2,1,2,2,1,2,9,2,9,6,9,6,8,4,9,2,4,5,5,4, ,1,2,2,1170000,195000,6,1,2,2,3,2,2,2,1, ,1,2,2,2,2,1.0,6000000.0,1.0, , , , , 
7207406,3,1,49,1,2,1,2,2,1,2,10,4,10,6,8,2,9,1,9,2,1,5,5,4,8,1,2,1,520000,173333,3,1,3,2,2,2,1,2,3, ,1,2,2,2,2,1.0,2000000.0,1.0, , , ,50000, 
7210271,3,1,22,1,2,1,2,2,6,2,5,5,9,5,5,3,5,2,1,1,2,4,6,4,2,1,2,1,456666,114166,4,1,2,2,2,2,1,2,5, ,1,2,2,2,2,1.0,80000.0,1.0, , , ,20000, 
7210509,3,1,67,1,2,1,3,3,6,1,10,10,10,10,10,0,10,0,1,2,1,1,6,3,9,1,3,1,1715000,857500,2,1,1,2,2,2,1,2,3, ,1,2,2,2,2,1.0,9000000.0,1.0,2,2, ,21050, 
7210509,3,1,67,1,2,1,3,3,6,1,10,10,10,10,10,0,10,0,1,2,1,1,6,3,9,1,3,1,1715000,857500,2,1,1,2,2,2,1,2,3, ,1,2,2,2,2,1.0,9000000.0,1.0,2,2, ,21050, 
7210747,3,1,46,1,4, ,2,2,6,1,10,10,7,10,9,0,7,0,1,1,1,3,6,4,0,1,2,2,615416,153854,4,9, ,2,2,2,1,2,1, ,2,2,2,2,2,3.0,1045000.0,1.0, , , ,0, 
7210747,3,1,46,1,4, ,2,2,6,1,10,10,7,10,9,0,7,0,1,1,1,3,6,4,0,1,2,2,615416,153854,4,9, ,2,2,2,1,2,1, ,2,2,2,2,2,3.0,1045000.0,1.0, , , ,0, 
7210747,3,1,46,1,4, ,2,2,6,1,10,10,7,10,9,0,7,0,1,1,1,3,6,4,0,1,2,2,615416,153854,4,9, ,2,2,2,1,2,1, ,2,2,2,2,2,3.0,1045000.0,1.0, , , ,0, 
7210747,3,1,46,1,4, ,2,2,6,1,10,10,7,10,9,0,7,0,1,1,1,3,6,4,0,1,2,2,615416,153854,4,9, ,2,2,2,1,2,1, ,2,2,2,2,2,3.0,1045000.0,1.0, , , ,0, 
7210937,3,1,46,1,2,1,3,2,5,1,10,9,9,9,10,0,8,1,1,2,1,1,4,3,1,1,3,2,2652764,884254,3,1,2,2,2,2,1,2,5, ,1,1,2,2,2,1.0,2400000.0,1.0,2,2, ,99,22000
7210976,3,2,40,1,4, ,2,2,6,1,7,7,8,9,6,2,8,2,1,2,1,1,6,4,1,1,2,1,591666,197222,3,1,2,2,3,2,1,2,3, ,1,2,2,1,2,3.0,900000.0,1.0, ,2, ,40000, 
7211208,3,1,26,1,2,1,2,2,6,1,10,8,6,10,9,1,9,2,2,2,2,1,6,1,2,1,3,2,1062500,265625,4,1, ,2,3,2,1,2,4, ,1,2,2,2,2,1.0,1200000.0,1.0,2, , ,18000,15000
7211226,3,1,24,1,1,1,2,2,6,1,8,9,8,7,8,1,8,3,2,2,1,1,6,2,1,1,3,2,1419166,283833,5,1,2,2,2,2,1,2,4, ,1,2,2,2,2,1.0,80000.0,1.0,2,2, ,15000, 
7211232,3,1,47,1,2,1,3,2,6,1,10,10,10,10,10,0,10,1,2,2,1,1,4,4,2,1,4,4,1106583,368861,3,1,3,2,2,2,1,2,3, ,1,1,2,2,2,1.0,175000.0,1.0, ,1, ,38000,50000
7211241,3,1,51,1,6,1,3,3,6,1,9,9,9,9,8,2,7,2,2,2,1,1,4,3,1,1,4,3,4243565,707260,6,1,2,2,2,2,1,2,3, ,6,2,2,2,2,2.0,4000000.0,1.0,2,2, ,28000, 
7211248,3,1,53,1,6,2,3,3,6,1,9,9,9,8,8,2,8,0,2,2,1,1,6,4,1,1,2,1,575000,575000,1,1,2,2,2,2,2,2,1, ,1,2,2,2,2,1.0,1500000.0,1.0, ,2, ,12000, 
7211249,3,1,69,1,3, ,3,3,6,1,10,99,8,7,9,1,6,0,2,2,1,1,6,4,1,1,2,1,380000,380000,1,1,2,2,3,1,2,2,3, ,6,2,2,2,2,1.0,720000.0,1.0, ,1, ,7000, 
7211250,3,2,38,1,6,1,2,2,6,1,9,8,9,9,8,0,8,2,2,2,1,1,6,4,1,1,3,2,1130000,282500,4,1,2,2,2,2,1,2,3, ,4,2,2,2,2,4.0,4800000.0,1.0, ,2, ,12000, 
7211252,3,1,74,1,2,1,3,3,6,1,8,8,9,8,6,7,7,0,2,2,1,1,6,4,1,1,3,2,736666,184166,4,1,2,2,3,1,2,2,3, ,5,2,2,2,2,4.0,800000.0,1.0, ,1, ,7500, 
7211252,3,1,74,1,2,1,3,3,6,1,8,8,9,8,6,7,7,0,2,2,1,1,6,4,1,1,3,2,736666,184166,4,1,2,2,3,1,2,2,3, ,5,2,2,2,2,4.0,800000.0,1.0, ,1, ,7500, 
7211252,3,1,74,1,2,1,3,3,6,1,8,8,9,8,6,7,7,0,2,2,1,1,6,4,1,1,3,2,736666,184166,4,1,2,2,3,1,2,2,3, ,5,2,2,2,2,4.0,800000.0,1.0, ,1, ,7500, 
7211252,3,1,74,1,2,1,3,3,6,1,8,8,9,8,6,7,7,0,2,2,1,1,6,4,1,1,3,2,736666,184166,4,1,2,2,3,1,2,2,3, ,5,2,2,2,2,4.0,800000.0,1.0, ,1, ,7500, 
7211253,3,2,63,1,5, ,3,3,6,1,8,6,7,7,8,3,8,0,2,2,1,1,4,4,1,1,3,2,390833,390833,1,1,2,2,3,1,1,2,5, ,4,2,2,2,2,1.0,700000.0,1.0, , , ,25000, 
7211256,3,2,27,1,2,1,2,2,6,1,9,6,9,8,8,2,8,2,2,2,1,1,6,4,1,1,3,2,1168000,292000,4,1,2,2,2,2,1,2,3, ,4,2,2,2,2,3.0,1200000.0,1.0, ,1, ,9000, 
7211263,3,1,36,1,2,1,2,2,6,1,9,8,7,8,7,8,8,1,2,2,1,1,6,4,0,1,2,1,952000,317333,3,1,2,2,2,2,1,2,5, ,1,1,2,2,2,3.0,1500000.0,1.0, ,1, ,10000, 
7211271,3,2,35,1,4, ,3,2,6,1,9,3,9,8,9,1,9,2,2,2,1,1,4,4,1,1,3,2,927000,309000,3,1,2,2,2,2,1,2,5, ,1,1,2,2,2,2.0,3000000.0,1.0, ,2, ,12000, 
7211273,3,1,26,1,2,1,2,2,6,1,8,6,7,4,6,3,4,1,2,2,1,1,6,3,0,1,2,1,495000,165000,3,1,2,2,2,2,1,2,3, ,1,2,2,2,2,1.0,99.0,1.0, ,1, ,21000, 
7211764,3,1,68,1,2,1,3,3,6,1,1,99,9,8,8,7,6,0,2,2,1,5,7,4,1,1,1,1,173333,86666,2,1,4,2,2,2,1,2,3, ,4,2,2,2,2,1.0,440000.0,1.0, , , ,5000, 
7211764,3,1,68,1,2,1,3,3,6,1,1,99,9,8,8,7,6,0,2,2,1,5,7,4,1,1,1,1,173333,86666,2,1,4,2,2,2,1,2,3, ,4,2,2,2,2,1.0,440000.0,1.0, , , ,5000, 
7211787,3,1,32,1,2,1,2,2,6,1,7,8,9,6,5,8,10,2,2,1,1,1,6,4,2,1,2,2,1432500,358125,4,1,3,2,2,2,1,2,3, ,1,2,2,2,2,1.0,414000.0,1.0,2,1, ,16000,10500
7211835,3,1,26,1,2,1,2,2,6,1,8,8,9,9,9,1,10,1,2,2,1,1,6,3,1,1,4,1,1227125,409041,3,1,3,2,2,2,1,2,5, ,1,2,2,2,2,1.0,360000.0,1.0,2,1, ,0, 
7211860,3,1,26,1,2,1,3,3,6,1,8,6,8,6,7,3,10,2,2,2,1,1,6,3,2,1,3,2,1194000,298500,4,1,2,2,2,2,1,2,3, ,1,1,2,2,2,1.0,424000.0,1.0,2,2, ,0, 
7211927,3,2,27,1,2,1,3,2,6,1,2,5,8,8,3,4,6,1,2,1,1,1,4,3,2,1,4,3,3085833,259314,10,2, ,2,1,2,1,2,5, ,4,2,2,2,2,1.0,120000.0,1.0, , , ,0, 
7211985,3,1,31,1,2,1,2,2,6,2,5,5,8,6,7,2,5,2,2,1,1,5,6,4,1,1,1,1,1975833,493958,4,1,2,2,2,2,1,2,5, ,1,1,2,2,2,1.0,40000.0,1.0,2,1, ,45000, 
7212137,3,2,55,1,6,1,2,2,6,1,9,7,8,7,0,10,7,3,2,1,1,1,4,4,2,1,4,3,3600000,514285,7,1,2,2,2,2,1,2,5, ,1,2,2,2,2,3.0,1200000.0,1.0,2,1, ,30000,30000
7212361,3,2,40,1,4, ,3,3,6,1,8,8,7,7,8,2,6,0,2,2,1,1,6,4,1,1,4,1,612500,612500,1,1,2,2,2,2,1,2,5, ,1,2,2,2,2,1.0,750000.0,1.0, ,3, ,0, 
7212637,3,2,27,1,2,1,2,2,5,1,10,99,10,10,10,0,10,2,7,2,1,5,6,4, ,1,2,1,1190833,297708,4,1,2,2,3,2,1,2,4, ,4,2,2,2,2,1.0,1500000.0,1.0, , , , , 
7212805,3,2,44,1,2,2,3,2,5,1,10,6,5,10,3,10,10,2,7,1,2,1,4,2,1,1,3,2,773250,193312,4,1,3,2,3,1,1,2,3, ,4,2,2,2,2,3.0,1479000.0,1.0, ,1, ,20000,30000
7212910,3,2,54,1,4, ,3,2,5,1,5,4,5,4,4,7,5,0,4,1,2,1,4,1,2,1,2,1,605833,605833,1,1,2,2,4,1,2,2,1, ,1,2,2,2,2,1.0,70000.0,1.0, ,2, ,25000,26000
