Hijos,Edad,Cultura,Felicidad,Ingreso_Hogares,Ingreso_Per_capita,Nivel_educativo,Actividad
0,59,6,7,520000,260000,3,1
0,59,6,7,520000,260000,3,1
0,59,6,7,520000,260000,3,4
0,59,6,7,520000,260000,3,4
2,37,6,8,1468282,367070,5,1
3,55,6,7,1916000,212888,3,4
1,65,6,2,1585000,396250,3,4
1,46,6,9,6561666,3280833,3,5
0,33,6,6,560000,280000,4,4
0,33,6,6,560000,280000,4,4
2,66,6,9,5437824,906304,5,6
2,64,6,8,5437824,906304,5,1
0,68,6,10,3300000,1650000,3,6
0,68,6,10,3300000,1650000,3,6
0,65,6,5,3300000,1650000,13,4
0,65,6,5,3300000,1650000,13,4
1,61,5,10,2274532,454906,3,1
1,55,6,7,2274532,454906,3,4
2,48,6,7,1664000,554666,3,1
0,73,6,7,1210000,605000,3,6
0,73,6,7,1210000,605000,3,6
0,80,6,10,1210000,605000,3,5
0,80,6,10,1210000,605000,3,5
3,55,6,8,2940000,588000,4,1
3,46,6,0,2940000,588000,3,1
1,54,6,10,2550000,1275000,3,1
0,69,6,5,800000,400000,3,6
0,69,6,5,800000,400000,3,6
0,52,6,8,500000,500000,4,1
2,37,6,7,1947166,486791,7,1
2,27,6,10,1947166,486791,5,4
1,32,6,10,1337333,445777,5,4
1,37,6,0,1337333,445777,9,1
1,34,6,4,700000,350000,5,1
2,32,6,10,845000,211250,5,4
2,35,6,10,845000,211250,4,1
2,56,6,8,2513366,837788,3,4
1,75,6,8,1228200,409400,3,5
1,69,6,10,1228200,409400,3,4
1,36,6,2,3298033,1099344,5,1
3,34,6,8,2867500,573500,5,1
3,35,6,10,2867500,573500,7,1
0,26,6,10,1213700,606850,9,1
0,26,6,10,1213700,606850,9,1
0,59,6,5,680000,340000,3,4
0,59,6,5,680000,340000,3,4
0,64,6,10,680000,340000,3,1
0,64,6,10,680000,340000,3,1
2,32,6,4,1026666,256666,5,1
2,32,6,6,1026666,256666,3,1
2,35,6,4,883333,294444,4,1
2,24,6,8,2480000,620000,5,1
2,31,6,8,2480000,620000,5,1
1,60,6,10,3369000,1123000,4,1
1,60,6,0,3369000,1123000,11,5
1,41,6,8,1257500,419166,4,4
2,68,6,10,2133333,355555,4,4
2,67,6,8,2133333,355555,4,4
0,53,6,9,18566666,9283333,3,1
0,53,6,9,18566666,9283333,3,1
1,22,6,6,10250000,3416666,5,4
0,66,1,10,995416,497708,3,1
0,66,1,10,995416,497708,3,1
1,53,1,10,3316866,473838,3,4
3,33,1,10,1030000,257500,5,4
1,59,1,10,4780250,1195062,13,1
1,50,1,10,4780250,1195062,11,1
1,60,1,8,895000,298333,3,1
1,66,1,5,895000,298333,4,1
0,76,6,8,425166,212583,3,4
0,76,6,8,425166,212583,3,4
2,74,6,10,2624157,874719,4,4
0,72,6,10,918792,459396,3,6
0,72,6,10,918792,459396,3,6
0,67,6,10,918792,459396,3,4
0,67,6,10,918792,459396,3,4
0,69,6,8,930467,465233,4,5
0,69,6,8,930467,465233,4,5
0,55,6,9,930467,465233,5,1
0,55,6,9,930467,465233,5,1
0,24,6,8,1197032,1197032,9,1
1,53,6,9,2690000,896666,10,1
1,48,6,9,2690000,896666,5,1
1,78,6,10,2783333,927777,5,4
0,65,6,5,4994782,2497391,13,4
0,65,6,5,4994782,2497391,13,4
0,69,6,10,4994782,2497391,3,4
0,69,6,10,4994782,2497391,3,4
1,40,6,8,5500000,1833333,11,1
1,44,6,7,9833333,4916666,11,1
1,63,6,0,2591283,863761,4,4
1,73,6,10,2591283,863761,3,6
2,72,6,10,1649316,412329,3,4
2,32,6,10,1649316,412329,5,1
2,52,6,10,3575000,893750,10,1
1,52,6,10,11691666,3897222,7,1
1,48,6,10,11691666,3897222,11,1
2,49,6,9,2848316,712079,5,4
2,49,6,8,2848316,712079,3,1
1,75,6,9,2100341,700113,3,4
1,77,6,10,1205524,401841,5,4
1,69,6,8,3066666,1022222,3,4
0,38,6,8,1294314,1294314,5,1
2,68,6,8,5522698,920449,3,1
2,70,6,9,5522698,920449,3,4
0,27,6,0,2483481,620870,11,2
0,27,6,0,2483481,620870,11,2
0,27,6,0,2483481,620870,11,2
0,27,6,0,2483481,620870,11,2
0,34,6,9,4213698,2106849,9,1
0,34,6,9,4213698,2106849,9,1
0,33,6,10,4213698,2106849,11,1
0,33,6,10,4213698,2106849,11,1
2,26,6,6,1228833,307208,9,4
0,79,6,8,1528000,1528000,3,4
1,64,6,9,1650000,550000,5,4
1,80,6,8,1650000,550000,3,4
0,40,6,10,2416666,1208333,7,1
0,40,6,10,2416666,1208333,7,1
3,63,6,5,4587783,458778,4,4
2,57,6,9,3104166,776041,7,1
2,57,6,8,3104166,776041,3,4
2,30,6,9,2661333,665333,5,4
2,37,6,8,2661333,665333,5,1
1,42,6,8,1328000,442666,5,1
1,28,6,10,3479333,869833,9,1
1,33,6,9,3479333,869833,11,1
0,37,6,3,1675000,418750,6,1
0,37,6,3,1675000,418750,6,1
0,37,6,3,1675000,418750,6,1
0,37,6,3,1675000,418750,6,1
3,23,6,8,1312624,262524,4,4
2,44,5,10,4256666,851333,12,1
0,50,6,5,1844666,1844666,4,1
2,55,5,10,2904033,726008,3,1
3,33,6,10,1624500,324900,4,1
1,60,5,10,2375166,593791,1,1
1,26,5,2,2054500,684833,5,1
2,22,5,0,1353333,270666,1,4
0,67,6,8,3000000,3000000,5,4
0,56,6,8,16120166,8060083,4,4
0,56,6,8,16120166,8060083,4,4
0,57,6,5,16120166,8060083,4,1
0,57,6,5,16120166,8060083,4,1
1,51,6,5,3148333,1049444,4,1
3,64,5,7,4345000,724166,3,1
2,40,6,7,2033333,508333,5,1
2,41,6,6,2033333,508333,5,4
0,61,6,10,18478000,9239000,11,1
0,61,6,10,18478000,9239000,11,1
0,62,6,10,18478000,9239000,5,4
0,62,6,10,18478000,9239000,5,4
1,55,6,5,1500000,500000,5,1
1,64,6,10,1500000,500000,3,6
1,20,6,10,1750000,583333,4,4
2,36,6,8,15533333,3883333,11,1
3,52,6,5,1300000,260000,3,5
0,62,6,10,4858333,2429166,11,5
0,62,6,10,4858333,2429166,11,5
2,30,6,8,1005000,251250,5,4
1,40,6,10,2129666,709888,3,1
3,30,6,5,1288000,257600,5,1
1,22,6,7,800000,266666,4,1
3,28,6,10,1266666,253333,4,4
2,25,6,10,7200000,1200000,5,1
1,57,6,9,7964583,2654861,3,1
1,45,6,7,2569000,856333,5,1
2,67,6,7,850000,212500,5,6
2,42,1,10,2445000,611250,4,1
2,47,1,10,3930000,982500,3,1
0,46,1,7,1400000,700000,3,1
0,46,1,7,1400000,700000,3,1
3,33,6,10,4300000,860000,5,4
2,48,5,9,1562916,390729,5,1
2,45,1,8,2163333,540833,4,1
0,22,6,8,3800000,1900000,5,4
0,22,6,8,3800000,1900000,5,4
1,19,1,6,1310000,436666,4,4
3,50,1,10,2050000,410000,5,4
1,22,1,9,1216666,405555,3,4
1,56,6,10,1450000,483333,3,1
1,50,6,10,11554750,3851583,13,1
1,78,6,3,3600000,600000,5,4
4,33,1,8,1807000,258142,3,4
1,55,6,8,6900000,2300000,11,1
0,33,5,10,4037833,2018916,11,1
0,33,5,10,4037833,2018916,11,1
2,28,1,7,2300000,328571,4,1
2,25,1,6,2086666,231851,7,1
2,36,1,5,920000,230000,4,4
1,54,1,7,2933237,977745,3,4
2,40,1,8,1200000,240000,5,4
1,27,6,7,5783333,1445833,11,1
2,48,6,5,2175000,543750,11,4
0,30,1,8,2541666,1270833,9,1
0,30,1,8,2541666,1270833,9,1
4,49,1,7,3900000,487500,9,4
2,56,1,7,1262916,252583,3,4
1,37,6,0,2020000,673333,4,4
1,43,1,8,2877333,959111,7,1
1,48,6,7,4400760,1466920,3,1
1,20,1,7,4000000,1333333,4,4
0,39,3,8,7716666,3858333,13,1
0,39,3,8,7716666,3858333,13,1
1,52,6,7,8713000,2904333,13,1
2,52,1,8,5186000,518600,5,1
5,39,1,7,3000000,428571,4,1
0,19,1,6,500000,250000,4,4
0,19,1,6,500000,250000,4,4
1,66,6,9,3736666,1245555,5,1
2,35,6,10,915000,228750,7,4
0,27,6,1,1700000,850000,5,1
0,27,6,1,1700000,850000,5,1
0,47,6,6,950000,475000,3,1
0,47,6,6,950000,475000,3,1
0,44,6,10,1520000,760000,3,1
0,44,6,10,1520000,760000,3,1
2,30,6,5,3431032,857758,7,1
3,45,6,10,3083266,616653,3,1
3,40,6,10,3083266,616653,4,1
1,48,6,10,4166666,1388888,7,1
1,42,6,10,2920000,730000,5,1
0,65,6,10,520000,260000,1,4
0,65,6,10,520000,260000,1,4
1,21,6,10,1271666,423888,4,1
1,29,6,8,2040000,680000,4,1
0,76,6,8,1368333,1368333,1,6
0,25,1,9,1061112,530556,3,4
0,25,1,9,1061112,530556,3,4
1,47,1,6,4433109,738851,5,4
2,50,6,8,1650000,412500,4,1
1,65,6,9,3370000,1685000,3,1
1,26,6,8,1500000,500000,7,4
1,30,5,8,658700,219566,5,1
0,57,6,9,4566666,2283333,3,6
0,57,6,9,4566666,2283333,3,6
2,31,6,0,7380000,1845000,4,1
2,35,6,8,1705000,426250,4,1
1,32,6,8,4812583,1604194,9,1
1,27,6,6,880000,293333,7,4
3,30,6,10,4083333,816666,4,1
1,60,6,8,771666,257222,5,1
2,33,6,9,3090000,772500,4,4
1,34,6,5,805000,268333,3,4
0,57,6,4,1000000,500000,3,4
0,57,6,4,1000000,500000,3,4
1,33,6,9,1271000,423666,5,4
2,28,6,0,1685000,421250,4,4
1,31,6,10,1563333,390833,5,1
0,57,6,0,475000,237500,3,1
0,57,6,0,475000,237500,3,1
2,46,6,8,840000,210000,3,4
0,62,1,8,900000,450000,3,4
0,62,1,8,900000,450000,3,4
2,41,6,8,970000,242500,4,1
0,54,6,9,5251000,2625500,4,1
0,54,6,9,5251000,2625500,4,1
2,48,6,6,966666,241666,4,1
1,28,6,2,800000,266666,7,1
2,24,6,10,1050000,262500,4,4
1,49,6,9,875000,291666,3,4
1,64,6,10,2197666,313952,3,1
0,50,6,5,2779166,926388,4,4
0,50,6,5,2779166,926388,4,4
0,50,6,5,2779166,926388,4,4
1,31,6,10,1467333,489111,4,4
1,16,6,5,1278116,426038,4,4
2,32,6,9,2860282,715070,9,1
1,42,6,8,3657000,1219000,9,1
1,34,6,9,3657000,1219000,11,1
1,25,6,10,1272326,424108,7,1
1,27,6,8,1272326,424108,9,4
0,39,5,10,860000,430000,3,1
0,39,5,10,860000,430000,3,1
0,55,1,0,860000,430000,5,4
0,55,1,0,860000,430000,5,4
0,79,5,10,2595000,1297500,3,5
0,79,5,10,2595000,1297500,3,5
1,50,6,9,1300000,433333,5,1
1,32,6,0,1300000,433333,3,4
1,48,5,6,900000,300000,5,2
1,51,6,0,900000,300000,5,1
2,33,6,9,2818116,704529,7,1
2,38,6,8,2818116,704529,7,1
0,27,6,10,2705250,1352625,8,1
0,27,6,10,2705250,1352625,8,1
0,28,1,10,2705250,1352625,7,1
0,28,1,10,2705250,1352625,7,1
1,35,6,10,2695000,673750,7,1
1,36,6,10,2695000,673750,11,1
1,75,6,10,7547583,2515861,7,6
1,77,6,10,7547583,2515861,7,4
0,63,6,10,3679166,1226388,5,4
0,63,6,10,3679166,1226388,5,4
0,63,6,10,3679166,1226388,5,4
1,72,6,10,10500000,3500000,3,5
0,59,6,9,5720833,5720833,11,1
1,31,5,4,1299416,433138,5,1
1,34,5,3,1299416,433138,5,4
2,64,5,10,2120000,706666,3,4
1,65,6,0,1825000,365000,4,4
1,56,6,0,1825000,365000,4,4
1,51,6,9,1367544,455848,4,1
2,41,5,2,1093333,273333,5,2
2,41,5,2,1093333,273333,5,1
0,55,6,9,1400000,700000,4,1
0,55,6,9,1400000,700000,4,1
0,51,5,9,1400000,700000,4,4
0,51,5,9,1400000,700000,4,4
0,60,5,4,783333,783333,4,1
0,49,5,7,3500000,1166666,12,6
0,49,5,7,3500000,1166666,12,6
0,49,5,7,3500000,1166666,12,6
3,49,5,2,2756065,551213,5,1
3,31,5,5,2756065,551213,3,1
0,65,5,7,1300000,1300000,4,1
1,34,5,9,620000,310000,3,1
3,25,6,10,2151666,430333,5,1
3,39,6,10,2151666,430333,5,1
3,25,1,9,1274250,254850,3,4
0,72,5,10,2672000,1336000,3,1
0,72,5,10,2672000,1336000,3,1
0,23,6,10,680000,340000,5,4
0,23,6,10,680000,340000,5,4
0,32,6,10,680000,340000,3,1
0,32,6,10,680000,340000,3,1
2,51,5,8,2100000,525000,7,2
2,43,1,8,2100000,525000,7,1
3,44,1,7,3867782,773556,12,1
3,41,1,10,3867782,773556,13,1
2,29,6,9,1437000,359250,5,4
2,29,6,7,1437000,359250,5,1
0,71,6,9,325000,325000,3,4
3,61,6,7,2504166,626041,3,1
2,47,6,9,1565324,521774,5,1
2,67,6,9,3301116,471588,7,1
2,68,6,8,3301116,471588,3,4
1,31,6,5,780000,390000,5,4
0,67,6,5,600000,600000,3,1
1,70,1,10,2000000,666666,3,6
1,62,6,9,2000000,666666,3,4
1,63,6,7,1000000,333333,5,4
2,29,6,8,1876000,375200,5,1
2,27,6,4,1876000,375200,10,4
4,70,6,9,3466959,346695,3,4
4,74,6,8,3466959,346695,3,1
2,40,6,7,3195833,798958,5,1
2,30,6,8,3195833,798958,11,1
1,84,6,5,875000,218750,3,5
2,71,6,9,2407500,601875,4,1
2,41,6,10,2407500,601875,4,1
0,47,6,8,1270000,423333,5,4
0,47,6,8,1270000,423333,5,4
0,47,6,8,1270000,423333,5,4
0,52,6,8,1270000,423333,4,1
0,52,6,8,1270000,423333,4,1
0,52,6,8,1270000,423333,4,1
3,35,1,10,4025000,805000,11,1
3,37,6,6,4025000,805000,5,1
0,51,6,10,22020000,11010000,5,1
0,51,6,10,22020000,11010000,5,1
0,42,6,10,22020000,11010000,7,1
0,42,6,10,22020000,11010000,7,1
2,53,6,10,1716666,429166,3,4
2,44,6,5,1382500,345625,5,1
2,38,6,5,1382500,345625,5,1
0,46,6,8,800000,800000,7,1
0,61,6,6,997000,498500,8,1
0,61,6,6,997000,498500,8,1
2,45,6,6,9333333,2333333,11,1
2,38,6,4,9333333,2333333,11,1
2,53,6,6,2878333,479722,5,1
2,52,6,6,2878333,479722,7,1
2,36,5,9,4648333,1162083,11,1
2,48,6,7,4533333,1133333,3,1
2,33,1,8,4533333,1133333,11,1
3,34,6,9,12400000,2480000,11,1
3,37,6,8,12400000,2480000,13,1
0,70,6,9,2642666,2642666,5,4
3,58,6,10,6827481,1137913,5,1
3,53,6,7,6827481,1137913,7,1
2,41,6,8,1635833,408958,5,4
0,45,6,6,3225000,958333,13,1
0,45,6,6,3225000,958333,13,1
0,45,6,6,3225000,958333,13,1
0,45,6,6,3225000,958333,13,1
1,46,6,10,6659449,2219816,12,1
1,34,5,10,6659449,2219816,11,1
2,89,6,4,914166,228541,1,4
2,71,6,8,914166,228541,1,4
1,22,6,10,921833,230458,3,4
0,35,5,9,570000,285000,3,1
0,35,5,9,570000,285000,3,1
0,23,6,10,570000,285000,7,1
0,23,6,10,570000,285000,7,1
0,36,6,9,900000,900000,7,1
1,62,6,10,508333,254166,1,4
2,77,6,5,14180000,3545000,3,1
2,79,6,5,14180000,3545000,1,4
2,25,6,10,700000,233333,7,4
1,74,1,2,1441666,240277,1,4
1,77,1,7,1441666,240277,1,4
0,58,6,6,500000,500000,3,1
0,61,6,9,1697500,282916,4,1
0,61,6,9,1697500,282916,4,1
0,61,6,9,1697500,282916,4,1
0,61,6,9,1697500,282916,4,1
0,61,6,9,1697500,282916,4,1
0,61,6,9,1697500,282916,4,1
0,55,6,9,1697500,282916,3,1
0,55,6,9,1697500,282916,3,1
0,55,6,9,1697500,282916,3,1
0,55,6,9,1697500,282916,3,1
0,55,6,9,1697500,282916,3,1
0,55,6,9,1697500,282916,3,1
0,49,6,10,270000,270000,3,1
1,50,6,9,1628000,542666,4,1
2,60,6,0,1774166,354833,3,5
2,57,6,7,1774166,354833,3,4
1,56,1,9,4255397,709232,4,1
1,49,5,8,4255397,709232,5,1
2,42,6,9,1720250,430062,3,1
2,39,6,8,1720250,430062,3,1
2,38,5,10,6050532,1512633,7,6
2,40,5,8,6050532,1512633,11,1
2,68,6,10,6163000,1540750,4,6
2,67,6,10,6163000,1540750,3,1
3,51,6,8,1225000,245000,5,6
3,38,6,10,1225000,245000,5,4
2,46,6,0,1798000,599333,7,4
2,79,6,10,2859166,476527,3,4
2,76,6,1,2859166,476527,3,4
1,67,6,5,1200000,240000,3,6
1,60,6,10,1200000,240000,3,4
1,52,6,10,1300000,325000,4,4
0,58,6,5,600000,300000,3,5
0,58,6,5,600000,300000,3,5
0,57,6,9,600000,300000,5,4
0,57,6,9,600000,300000,5,4
0,51,6,10,1750000,875000,5,1
0,51,6,10,1750000,875000,5,1
0,47,6,7,1750000,875000,5,1
0,47,6,7,1750000,875000,5,1
0,33,6,10,2400000,1200000,9,1
0,33,6,10,2400000,1200000,9,1
0,35,6,10,2400000,1200000,11,1
0,35,6,10,2400000,1200000,11,1
0,20,6,10,2398000,799333,5,4
0,20,6,10,2398000,799333,5,4
0,20,6,10,2398000,799333,5,4
0,21,6,10,2398000,799333,5,4
0,21,6,10,2398000,799333,5,4
0,21,6,10,2398000,799333,5,4
0,58,6,0,533333,266666,3,1
0,58,6,0,533333,266666,3,1
0,67,6,6,500000,500000,3,4
2,38,6,10,1021666,340555,11,1
1,49,6,10,3827148,1275716,5,1
1,46,6,8,3827148,1275716,7,1
2,44,6,8,1670000,417500,9,1
0,49,6,9,4705000,2352500,11,1
0,49,6,9,4705000,2352500,11,1
1,29,6,9,3445000,1148333,7,1
1,26,6,10,3445000,1148333,9,1
2,37,6,10,2581666,516333,7,1
2,26,6,10,2581666,516333,7,1
1,32,6,10,1660000,553333,5,1
1,40,6,7,7075000,2358333,13,1
1,79,6,10,5100000,1275000,4,5
1,61,6,10,5100000,1275000,5,4
0,27,6,6,1550000,1550000,11,1
2,37,6,7,15791666,3947916,10,1
2,45,6,9,2353666,392277,5,4
1,60,6,8,11300000,3766666,3,1
1,34,6,6,11300000,3766666,4,4
3,19,6,9,1184166,236833,4,4
3,23,6,8,1184166,236833,5,1
0,56,5,8,466666,233333,5,2
0,56,5,8,466666,233333,5,2
0,56,6,8,466666,233333,5,4
0,56,6,8,466666,233333,5,4
1,56,5,8,800000,266666,5,1
1,44,6,9,800000,266666,4,4
2,74,5,8,3206500,400812,3,1
0,82,6,8,775000,775000,3,5
1,66,6,5,1705000,284166,3,4
0,56,6,9,650000,325000,4,4
0,56,6,9,650000,325000,4,4
1,92,5,7,1975833,658611,1,5
0,50,6,8,1373333,686666,7,1
0,50,6,8,1373333,686666,7,1
0,40,6,3,1373333,686666,5,6
0,40,6,3,1373333,686666,5,6
1,26,5,8,1740000,580000,5,1
2,29,5,9,848333,212083,4,4
0,61,6,10,1848666,616222,7,1
0,61,6,10,1848666,616222,7,1
0,61,6,10,1848666,616222,7,1
0,54,6,3,2942500,735625,11,1
0,54,6,3,2942500,735625,11,1
0,54,6,3,2942500,735625,11,1
0,54,6,3,2942500,735625,11,1
0,67,6,8,1000000,1000000,1,4
3,42,5,9,1182500,295625,5,1
0,75,6,5,300000,300000,3,4
0,61,5,9,1400000,700000,3,1
0,61,5,9,1400000,700000,3,1
0,50,6,10,641666,641666,5,1
2,66,5,9,3023000,335888,3,1
2,60,5,10,3023000,335888,3,4
0,60,6,8,660000,660000,3,1
2,27,6,9,1298333,324583,5,1
2,31,6,9,1298333,324583,6,4
2,44,6,3,3258333,543055,1,1
2,40,6,9,1925000,481250,3,1
3,45,6,8,3625833,725166,3,1
2,41,6,9,2791666,697916,4,1
2,38,6,8,1531666,382916,3,1
0,60,6,8,2054166,1027083,3,1
0,60,6,8,2054166,1027083,3,1
0,53,6,10,2295000,1147500,3,1
0,53,6,10,2295000,1147500,3,1
0,49,6,10,1143750,571875,4,4
0,49,6,10,1143750,571875,4,4
2,19,6,7,1463333,365833,5,4
1,46,6,10,2166223,722074,4,4
2,24,6,8,1185000,296250,5,4
1,17,6,7,1250000,416666,5,4
3,43,6,9,1310000,262000,4,4
2,33,6,9,1167500,291875,8,4
0,55,6,8,5000000,2500000,9,4
0,55,6,8,5000000,2500000,9,4
0,55,6,6,5000000,2500000,9,1
0,55,6,6,5000000,2500000,9,1
3,40,6,9,1930000,386000,3,1
3,36,6,8,3866666,644444,5,1
2,32,6,8,925148,231287,4,1
2,29,6,8,925148,231287,5,4
0,45,6,9,76500000,38250000,5,4
0,45,6,9,76500000,38250000,5,4
0,45,6,9,76500000,38250000,11,4
0,45,6,9,76500000,38250000,11,4
1,55,6,7,3248750,541458,3,1
1,46,6,7,3248750,541458,5,4
2,48,6,6,1216666,304166,7,1
2,48,6,8,1216666,304166,5,4
0,83,6,3,2075000,2075000,3,4
2,33,6,10,1065000,266250,5,5
1,40,6,8,3337500,1112500,4,4
3,49,6,8,1145416,229083,3,4
1,35,6,10,1297500,432500,5,4
1,23,6,8,800000,266666,3,4
0,59,6,7,750500,250166,1,1
0,59,6,7,750500,250166,1,1
0,59,6,7,750500,250166,1,1
1,50,6,10,2181500,727166,5,1
0,74,6,2,605000,302500,1,4
0,74,6,2,605000,302500,1,4
1,41,6,8,1193333,298333,3,1
3,41,6,5,2739333,547866,9,1
0,59,6,10,1200000,600000,3,4
0,59,6,10,1200000,600000,3,4
0,30,6,9,1228000,614000,5,1
0,30,6,9,1228000,614000,5,1
0,38,6,10,1920000,560000,4,4
0,38,6,10,1920000,560000,4,4
0,38,6,10,1920000,560000,4,4
1,16,6,10,1400000,466666,4,4
0,40,6,6,2316666,1158333,3,1
0,40,6,6,2316666,1158333,3,1
2,37,6,9,1645000,411250,5,4
3,24,6,7,1364166,272833,4,4
0,41,6,10,2383333,1191666,7,4
0,41,6,10,2383333,1191666,7,4
2,38,6,10,1150000,287500,1,1
0,34,6,0,2137500,1068750,3,1
0,34,6,0,2137500,1068750,3,1
0,66,6,10,930000,465000,3,4
0,66,6,10,930000,465000,3,4
2,22,6,2,1478000,369500,4,1
2,24,6,10,1308000,327000,5,4
0,67,6,10,3666666,1833333,5,4
0,67,6,10,3666666,1833333,5,4
0,55,6,10,1100000,550000,3,4
0,55,6,10,1100000,550000,3,4
1,39,6,7,1120000,373333,7,1
1,40,6,8,1120000,373333,11,2
1,55,6,9,6828611,2276203,5,4
1,53,6,9,6828611,2276203,5,1
1,43,6,10,5025000,2512500,13,1
0,69,6,8,3700000,3700000,11,6
0,79,6,9,9416666,9416666,5,4
3,37,6,8,2411722,482344,5,1
2,33,6,10,3133333,783333,11,1
2,38,6,8,3133333,783333,13,4
1,77,6,10,8895833,4447916,11,1
3,34,6,7,2942555,588511,5,1
3,38,6,8,2942555,588511,5,1
1,62,6,6,1150000,383333,3,1
1,39,6,9,1150000,383333,5,1
0,58,6,7,400000,400000,3,4
1,54,6,4,2063214,687738,5,1
1,54,6,8,2063214,687738,7,1
0,59,6,7,500000,500000,3,4
0,53,6,8,1329166,332291,4,4
0,53,6,8,1329166,332291,4,4
0,53,6,8,1329166,332291,4,4
0,53,6,8,1329166,332291,4,4
0,53,6,8,1329166,332291,4,1
0,53,6,8,1329166,332291,4,1
0,53,6,8,1329166,332291,4,1
0,53,6,8,1329166,332291,4,1
1,60,6,7,1220833,610416,11,4
0,41,6,7,833333,416666,4,4
0,41,6,7,833333,416666,4,4
0,68,6,8,833333,416666,7,2
0,68,6,8,833333,416666,7,2
2,46,6,10,1877491,469372,3,1
2,36,6,10,1877491,469372,3,4
1,53,6,8,500000,250000,3,1
1,57,6,8,4628333,2314166,11,1
0,55,6,6,1073833,536916,5,1
0,55,6,6,1073833,536916,5,1
2,52,6,9,9608333,2402083,13,1
2,40,6,10,9608333,2402083,13,1
3,53,6,9,4133814,688969,5,1
3,55,6,8,4133814,688969,5,4
2,49,6,10,2801016,700254,5,1
2,43,6,7,2801016,700254,5,1
2,34,6,9,3983333,796666,10,1
2,32,6,10,3983333,796666,11,1
1,71,5,10,2912000,1456000,4,4
1,43,6,9,3785981,757196,5,1
1,42,6,8,3785981,757196,5,4
1,78,6,5,2100000,1050000,3,5
1,68,6,7,1241666,620833,3,1
2,43,6,10,1790616,596872,3,1
0,67,6,1,5500000,2750000,11,1
0,67,6,1,5500000,2750000,11,1
0,28,6,5,5500000,2750000,7,1
0,28,6,5,5500000,2750000,7,1
0,76,6,10,478333,478333,3,4
1,46,6,10,908333,454166,5,1
0,49,6,8,4555000,4555000,5,1
0,20,6,10,1546666,515555,7,1
0,20,6,10,1546666,515555,7,1
0,20,6,10,1546666,515555,7,1
0,71,6,8,15100000,15100000,5,4
2,59,1,7,15800000,3160000,10,4
2,52,6,10,15800000,3160000,13,1
2,42,5,10,4162000,1040500,3,6
2,40,5,7,4162000,1040500,7,4
2,39,5,0,1700000,566666,9,1
0,60,6,10,22116666,22116666,13,1
0,35,6,9,9950000,9950000,13,1
0,32,6,8,9516666,4758333,13,1
0,32,6,8,9516666,4758333,13,1
0,31,6,10,9516666,4758333,13,1
0,31,6,10,9516666,4758333,13,1
1,36,6,7,1578666,526222,5,1
1,41,6,7,1578666,526222,5,1
0,54,5,10,216666,216666,3,4
1,41,5,9,2177666,725888,5,1
1,51,6,7,2177666,725888,7,1
0,70,5,10,3208333,3208333,7,4
0,56,6,1,260000,260000,3,1
0,69,6,9,4166666,2083333,11,6
0,69,6,9,4166666,2083333,11,6
0,56,6,10,4166666,2083333,7,1
0,56,6,10,4166666,2083333,7,1
0,66,6,8,1591666,1591666,7,4
0,46,6,9,966666,483333,11,6
0,46,6,9,966666,483333,11,6
0,21,6,8,950148,950148,6,1
1,24,6,8,2609500,869833,7,1
1,63,6,5,1500000,375000,9,4
0,59,6,9,900000,450000,4,1
0,59,6,9,900000,450000,4,1
0,56,6,9,900000,450000,4,4
0,56,6,9,900000,450000,4,4
0,32,6,9,600000,300000,4,1
0,32,6,9,600000,300000,4,1
0,50,6,7,280000,280000,3,2
0,31,6,5,600000,600000,5,1
0,27,6,7,1180000,393333,5,1
0,27,6,7,1180000,393333,5,1
0,27,6,7,1180000,393333,5,1
1,45,6,7,1175500,391833,7,1
1,49,6,6,1175500,391833,5,1
1,47,6,8,1050000,525000,5,1
1,80,6,5,970000,242500,3,4
0,50,6,5,582000,291000,3,1
0,50,6,5,582000,291000,3,1
0,47,6,4,582000,291000,3,4
0,47,6,4,582000,291000,3,4
0,51,6,5,620000,620000,3,4
2,26,6,5,960333,240083,4,2
0,70,1,2,1197125,598562,3,4
0,70,1,2,1197125,598562,3,4
0,65,6,8,1197125,598562,3,4
0,65,6,8,1197125,598562,3,4
3,36,6,10,1189375,237875,7,1
3,35,6,5,1189375,237875,4,4
1,46,6,7,1650000,412500,3,4
0,45,6,8,1592933,530977,3,4
0,45,6,8,1592933,530977,3,4
0,45,6,8,1592933,530977,3,4
1,48,6,9,1160000,386666,4,4
0,36,6,10,1871998,935999,5,1
0,36,6,10,1871998,935999,5,1
0,54,6,4,1093333,364444,3,4
0,54,6,4,1093333,364444,3,4
0,54,6,4,1093333,364444,3,4
2,41,6,10,2655000,663750,3,1
0,67,6,10,6250000,3125000,9,6
0,67,6,10,6250000,3125000,9,6
3,33,6,10,2945000,589000,4,4
1,49,6,10,875000,291666,3,4
0,62,6,5,700000,350000,1,4
0,62,6,5,700000,350000,1,4
0,61,6,5,700000,350000,3,1
0,61,6,5,700000,350000,3,1
0,68,6,5,1500000,1500000,5,4
1,76,6,2,1630459,815229,3,4
1,39,6,10,1359616,453205,5,1
1,44,6,0,1359616,453205,3,1
2,37,6,10,860000,215000,3,1
2,38,6,7,860000,215000,4,3
2,27,6,10,880000,293333,5,1
0,51,6,9,800000,400000,3,1
0,51,6,9,800000,400000,3,1
